student_id;student_name;kampus;skill;score
J0011;Eka Wibowo;Jakarta;sql;84.0
J0011;Eka Wibowo;Jakarta;statistika/probabilitas;90.6
J0011;Eka Wibowo;Jakarta;switching;99.2
J0011;Eka Wibowo;Jakarta;tcp/ip;56.7
J0011;Eka Wibowo;Jakarta;uml (unified modeling language);96.1
J0011;Eka Wibowo;Jakarta;vulnerability assessment;85.2
J0012;Taufik Kusuma;Jakarta;agile;61.1
J0012;Taufik Kusuma;Jakarta;algorithm design;92.3
J0012;Taufik Kusuma;Jakarta;api;87.9
J0012;Taufik Kusuma;Jakarta;basic programming;92.3
J0012;Taufik Kusuma;Jakarta;basis data / database;98.7
J0012;Taufik Kusuma;Jakarta;cloud computing;82.4
J0012;Taufik Kusuma;Jakarta;cobit;76.4
J0012;Taufik Kusuma;Jakarta;data mining;92.8
J0012;Taufik Kusuma;Jakarta;data warehouse;92.1
J0012;Taufik Kusuma;Jakarta;decision tree;89.1
J0012;Taufik Kusuma;Jakarta;design thinking;57.2
J0012;Taufik Kusuma;Jakarta;erd (entity relationship diagram);70.7
J0012;Taufik Kusuma;Jakarta;erp (enterprise resource planning);84.0
J0012;Taufik Kusuma;Jakarta;etl (extract transform load);83.3
J0012;Taufik Kusuma;Jakarta;firewall;68.3
J0012;Taufik Kusuma;Jakarta;git;98.6
J0012;Taufik Kusuma;Jakarta;graphql;74.7
J0012;Taufik Kusuma;Jakarta;html;99.5
J0012;Taufik Kusuma;Jakarta;information systems;98.7
J0012;Taufik Kusuma;Jakarta;jaringan komputer;65.9
J0012;Taufik Kusuma;Jakarta;klasifikasi (data);92.6
J0012;Taufik Kusuma;Jakarta;kriptografi;82.0
J0012;Taufik Kusuma;Jakarta;linux;91.9
J0012;Taufik Kusuma;Jakarta;machine learning;58.6
J0012;Taufik Kusuma;Jakarta;microsoft excel;53.9
J0012;Taufik Kusuma;Jakarta;neural network;60.9
J0012;Taufik Kusuma;Jakarta;nosql;69.4
J0012;Taufik Kusuma;Jakarta;oop (object oriented programming);76.5
J0012;Taufik Kusuma;Jakarta;osi layer;79.7
J0012;Taufik Kusuma;Jakarta;php;96.8
J0012;Taufik Kusuma;Jakarta;prototyping;63.4
J0012;Taufik Kusuma;Jakarta;pseudocode;74.2
J0012;Taufik Kusuma;Jakarta;python;57.5
J0012;Taufik Kusuma;Jakarta;regresi;73.4
J0012;Taufik Kusuma;Jakarta;routing;69.0
J0012;Taufik Kusuma;Jakarta;sap;67.6
J0012;Taufik Kusuma;Jakarta;scm (supply chain management);99.3
J0012;Taufik Kusuma;Jakarta;sql;61.7
J0012;Taufik Kusuma;Jakarta;statistika/probabilitas;65.9
J0012;Taufik Kusuma;Jakarta;switching;90.3
J0012;Taufik Kusuma;Jakarta;tcp/ip;92.7
J0012;Taufik Kusuma;Jakarta;uml (unified modeling language);76.2
J0012;Taufik Kusuma;Jakarta;vulnerability assessment;69.9
J0013;Nurul Santoso;Jakarta;agile;63.1
J0013;Nurul Santoso;Jakarta;algorithm design;74.0
J0013;Nurul Santoso;Jakarta;api;79.2
J0013;Nurul Santoso;Jakarta;basic programming;74.0
J0013;Nurul Santoso;Jakarta;basis data / database;98.8
J0013;Nurul Santoso;Jakarta;cloud computing;84.3
J0013;Nurul Santoso;Jakarta;cobit;62.7
J0013;Nurul Santoso;Jakarta;data mining;77.5
J0013;Nurul Santoso;Jakarta;data warehouse;95.5
J0013;Nurul Santoso;Jakarta;decision tree;80.1
J0013;Nurul Santoso;Jakarta;design thinking;77.6
J0013;Nurul Santoso;Jakarta;erp (enterprise resource planning);91.1
J0013;Nurul Santoso;Jakarta;etl (extract transform load);76.1
J0013;Nurul Santoso;Jakarta;firewall;76.2
J0013;Nurul Santoso;Jakarta;git;71.4
J0013;Nurul Santoso;Jakarta;graphql;74.7
J0013;Nurul Santoso;Jakarta;html;72.6
J0013;Nurul Santoso;Jakarta;information systems;99.3
J0013;Nurul Santoso;Jakarta;klasifikasi (data);74.8
J0013;Nurul Santoso;Jakarta;kpi (key performance indicator);84.8
J0013;Nurul Santoso;Jakarta;kriptografi;76.9
J0013;Nurul Santoso;Jakarta;linux;89.3
J0013;Nurul Santoso;Jakarta;machine learning;82.4
J0013;Nurul Santoso;Jakarta;microsoft excel;91.8
J0013;Nurul Santoso;Jakarta;neural network;58.6
J0013;Nurul Santoso;Jakarta;nosql;93.4
J0013;Nurul Santoso;Jakarta;oop (object oriented programming);97.4
J0013;Nurul Santoso;Jakarta;otorisasi;54.8
J0013;Nurul Santoso;Jakarta;php;71.9
J0013;Nurul Santoso;Jakarta;prototyping;74.0
J0013;Nurul Santoso;Jakarta;pseudocode;51.9
J0013;Nurul Santoso;Jakarta;python;73.6
J0013;Nurul Santoso;Jakarta;rest api;81.4
J0013;Nurul Santoso;Jakarta;routing;86.7
J0013;Nurul Santoso;Jakarta;scm (supply chain management);88.5
J0013;Nurul Santoso;Jakarta;scrum;71.5
J0013;Nurul Santoso;Jakarta;sql;50.5
J0013;Nurul Santoso;Jakarta;statistika/probabilitas;86.6
J0013;Nurul Santoso;Jakarta;switching;84.9
J0013;Nurul Santoso;Jakarta;tcp/ip;84.0
J0013;Nurul Santoso;Jakarta;uml (unified modeling language);97.6
J0013;Nurul Santoso;Jakarta;vulnerability assessment;61.2
J0014;Rian Rahman;Jakarta;agile;78.3
J0014;Rian Rahman;Jakarta;algorithm design;96.5
J0014;Rian Rahman;Jakarta;api;93.3
J0014;Rian Rahman;Jakarta;basic programming;96.5
J0014;Rian Rahman;Jakarta;basis data / database;95.3
J0014;Rian Rahman;Jakarta;cloud computing;71.5
J0014;Rian Rahman;Jakarta;cobit;74.8
J0014;Rian Rahman;Jakarta;data mining;98.1
J0014;Rian Rahman;Jakarta;data warehouse;85.9
J0014;Rian Rahman;Jakarta;decision tree;99.0
J0014;Rian Rahman;Jakarta;erd (entity relationship diagram);53.2
J0014;Rian Rahman;Jakarta;erp (enterprise resource planning);98.9
J0014;Rian Rahman;Jakarta;etl (extract transform load);67.5
J0014;Rian Rahman;Jakarta;firewall;88.2
J0014;Rian Rahman;Jakarta;flowchart;57.3
J0014;Rian Rahman;Jakarta;graphql;91.6
J0014;Rian Rahman;Jakarta;html;81.3
J0014;Rian Rahman;Jakarta;information systems;99.5
J0014;Rian Rahman;Jakarta;jaringan komputer;86.4
J0014;Rian Rahman;Jakarta;klasifikasi (data);83.8
J0014;Rian Rahman;Jakarta;kpi (key performance indicator);98.6
J0014;Rian Rahman;Jakarta;kriptografi;94.3
J0014;Rian Rahman;Jakarta;linux;94.6
J0014;Rian Rahman;Jakarta;machine learning;94.6
J0014;Rian Rahman;Jakarta;microsoft excel;56.7
J0014;Rian Rahman;Jakarta;mysql;61.0
J0014;Rian Rahman;Jakarta;neural network;55.2
J0014;Rian Rahman;Jakarta;nosql;61.9
J0014;Rian Rahman;Jakarta;oop (object oriented programming);61.5
J0014;Rian Rahman;Jakarta;osi layer;78.7
J0014;Rian Rahman;Jakarta;otorisasi;82.3
J0014;Rian Rahman;Jakarta;php;98.4
J0014;Rian Rahman;Jakarta;prototyping;86.4
J0014;Rian Rahman;Jakarta;pseudocode;92.6
J0014;Rian Rahman;Jakarta;python;77.5
J0014;Rian Rahman;Jakarta;regresi;71.8
J0014;Rian Rahman;Jakarta;rest api;73.5
J0014;Rian Rahman;Jakarta;routing;62.6
J0014;Rian Rahman;Jakarta;scm (supply chain management);81.1
J0014;Rian Rahman;Jakarta;scrum;86.8
J0014;Rian Rahman;Jakarta;statistika/probabilitas;78.1
J0014;Rian Rahman;Jakarta;switching;59.3
J0014;Rian Rahman;Jakarta;tcp/ip;90.6
J0014;Rian Rahman;Jakarta;uml (unified modeling language);83.3
J0014;Rian Rahman;Jakarta;vulnerability assessment;66.8
J0015;Oki Wibowo;Jakarta;agile;74.4
J0015;Oki Wibowo;Jakarta;algorithm design;88.1
J0015;Oki Wibowo;Jakarta;api;96.1
J0015;Oki Wibowo;Jakarta;basic programming;88.1
J0015;Oki Wibowo;Jakarta;basis data / database;90.0
J0015;Oki Wibowo;Jakarta;cloud computing;94.3
J0015;Oki Wibowo;Jakarta;cobit;75.3
J0015;Oki Wibowo;Jakarta;data mining;99.8
J0015;Oki Wibowo;Jakarta;data warehouse;58.4
J0015;Oki Wibowo;Jakarta;decision tree;91.8
J0015;Oki Wibowo;Jakarta;erd (entity relationship diagram);69.5
J0015;Oki Wibowo;Jakarta;erp (enterprise resource planning);83.0
J0015;Oki Wibowo;Jakarta;etl (extract transform load);61.4
J0015;Oki Wibowo;Jakarta;firewall;94.5
J0015;Oki Wibowo;Jakarta;flowchart;83.7
J0015;Oki Wibowo;Jakarta;git;81.6
J0015;Oki Wibowo;Jakarta;html;82.3
J0015;Oki Wibowo;Jakarta;information systems;99.9
J0015;Oki Wibowo;Jakarta;jaringan komputer;56.8
J0015;Oki Wibowo;Jakarta;klasifikasi (data);66.0
J0015;Oki Wibowo;Jakarta;kpi (key performance indicator);88.2
J0015;Oki Wibowo;Jakarta;kriptografi;71.6
J0015;Oki Wibowo;Jakarta;linux;67.7
J0015;Oki Wibowo;Jakarta;machine learning;67.7
J0015;Oki Wibowo;Jakarta;microsoft excel;89.5
J0015;Oki Wibowo;Jakarta;mysql;66.8
J0015;Oki Wibowo;Jakarta;neural network;96.6
J0015;Oki Wibowo;Jakarta;oop (object oriented programming);83.9
J0015;Oki Wibowo;Jakarta;osi layer;74.8
J0015;Oki Wibowo;Jakarta;otorisasi;63.1
J0015;Oki Wibowo;Jakarta;php;98.4
J0015;Oki Wibowo;Jakarta;prototyping;61.5
J0015;Oki Wibowo;Jakarta;python;92.3
J0015;Oki Wibowo;Jakarta;regresi;75.6
J0015;Oki Wibowo;Jakarta;rest api;79.9
J0015;Oki Wibowo;Jakarta;routing;90.4
J0015;Oki Wibowo;Jakarta;sap;76.9
J0015;Oki Wibowo;Jakarta;scm (supply chain management);81.6
J0015;Oki Wibowo;Jakarta;scrum;63.1
J0015;Oki Wibowo;Jakarta;sql;73.3
J0015;Oki Wibowo;Jakarta;statistika/probabilitas;99.3
J0015;Oki Wibowo;Jakarta;switching;72.1
J0015;Oki Wibowo;Jakarta;tcp/ip;98.9
J0015;Oki Wibowo;Jakarta;uml (unified modeling language);79.6
J0015;Oki Wibowo;Jakarta;vulnerability assessment;62.5
J0016;Ahmad Syahputra;Jakarta;agile;83.9
J0016;Ahmad Syahputra;Jakarta;algorithm design;98.3
J0016;Ahmad Syahputra;Jakarta;api;64.9
J0016;Ahmad Syahputra;Jakarta;basic programming;98.3
J0016;Ahmad Syahputra;Jakarta;basis data / database;76.4
J0016;Ahmad Syahputra;Jakarta;cloud computing;94.0
J0016;Ahmad Syahputra;Jakarta;cobit;98.1
J0016;Ahmad Syahputra;Jakarta;data mining;99.4
J0016;Ahmad Syahputra;Jakarta;data warehouse;88.9
J0016;Ahmad Syahputra;Jakarta;decision tree;88.2
J0016;Ahmad Syahputra;Jakarta;erd (entity relationship diagram);50.3
J0016;Ahmad Syahputra;Jakarta;erp (enterprise resource planning);88.5
J0016;Ahmad Syahputra;Jakarta;etl (extract transform load);62.0
J0016;Ahmad Syahputra;Jakarta;firewall;97.6
J0016;Ahmad Syahputra;Jakarta;flowchart;59.2
J0016;Ahmad Syahputra;Jakarta;git;57.1
J0016;Ahmad Syahputra;Jakarta;graphql;84.4
J0016;Ahmad Syahputra;Jakarta;html;86.9
J0016;Ahmad Syahputra;Jakarta;information systems;98.8
J0016;Ahmad Syahputra;Jakarta;jaringan komputer;94.5
J0016;Ahmad Syahputra;Jakarta;klasifikasi (data);73.3
J0016;Ahmad Syahputra;Jakarta;kpi (key performance indicator);87.8
J0016;Ahmad Syahputra;Jakarta;kriptografi;88.5
J0016;Ahmad Syahputra;Jakarta;linux;94.7
J0016;Ahmad Syahputra;Jakarta;machine learning;73.1
J0016;Ahmad Syahputra;Jakarta;mysql;59.3
J0016;Ahmad Syahputra;Jakarta;neural network;72.9
J0016;Ahmad Syahputra;Jakarta;oop (object oriented programming);94.8
J0016;Ahmad Syahputra;Jakarta;osi layer;94.8
J0016;Ahmad Syahputra;Jakarta;otorisasi;79.8
J0016;Ahmad Syahputra;Jakarta;php;94.8
J0016;Ahmad Syahputra;Jakarta;prototyping;97.1
J0016;Ahmad Syahputra;Jakarta;pseudocode;77.9
J0016;Ahmad Syahputra;Jakarta;python;85.3
J0016;Ahmad Syahputra;Jakarta;regresi;78.5
J0016;Ahmad Syahputra;Jakarta;rest api;93.2
J0016;Ahmad Syahputra;Jakarta;routing;60.2
J0016;Ahmad Syahputra;Jakarta;sap;69.1
J0016;Ahmad Syahputra;Jakarta;scm (supply chain management);73.5
J0016;Ahmad Syahputra;Jakarta;scrum;88.1
J0016;Ahmad Syahputra;Jakarta;sql;63.8
J0016;Ahmad Syahputra;Jakarta;statistika/probabilitas;92.9
J0016;Ahmad Syahputra;Jakarta;switching;97.0
J0016;Ahmad Syahputra;Jakarta;tcp/ip;59.1
J0016;Ahmad Syahputra;Jakarta;uml (unified modeling language);93.6
J0016;Ahmad Syahputra;Jakarta;vulnerability assessment;90.7
J0017;Ivan Halim;Jakarta;agile;59.1
J0017;Ivan Halim;Jakarta;algorithm design;83.0
J0017;Ivan Halim;Jakarta;basic programming;83.0
J0017;Ivan Halim;Jakarta;basis data / database;91.5
J0017;Ivan Halim;Jakarta;cloud computing;77.7
J0017;Ivan Halim;Jakarta;cobit;73.5
J0017;Ivan Halim;Jakarta;data mining;72.6
J0017;Ivan Halim;Jakarta;data warehouse;84.0
J0017;Ivan Halim;Jakarta;design thinking;91.1
J0017;Ivan Halim;Jakarta;erd (entity relationship diagram);64.3
J0017;Ivan Halim;Jakarta;erp (enterprise resource planning);65.0
J0017;Ivan Halim;Jakarta;etl (extract transform load);88.5
J0017;Ivan Halim;Jakarta;firewall;89.1
J0017;Ivan Halim;Jakarta;flowchart;59.1
J0017;Ivan Halim;Jakarta;git;71.6
J0017;Ivan Halim;Jakarta;graphql;99.8
J0017;Ivan Halim;Jakarta;html;95.5
J0017;Ivan Halim;Jakarta;information systems;99.9
J0017;Ivan Halim;Jakarta;jaringan komputer;72.4
J0017;Ivan Halim;Jakarta;klasifikasi (data);82.2
J0017;Ivan Halim;Jakarta;kpi (key performance indicator);67.2
J0017;Ivan Halim;Jakarta;kriptografi;87.8
J0017;Ivan Halim;Jakarta;linux;89.9
J0017;Ivan Halim;Jakarta;machine learning;58.1
J0017;Ivan Halim;Jakarta;microsoft excel;86.9
J0017;Ivan Halim;Jakarta;neural network;80.7
J0017;Ivan Halim;Jakarta;nosql;79.1
J0017;Ivan Halim;Jakarta;oop (object oriented programming);74.7
J0017;Ivan Halim;Jakarta;osi layer;58.2
J0017;Ivan Halim;Jakarta;otorisasi;72.8
J0017;Ivan Halim;Jakarta;php;99.0
J0017;Ivan Halim;Jakarta;prototyping;84.8
J0017;Ivan Halim;Jakarta;pseudocode;66.0
J0017;Ivan Halim;Jakarta;python;70.4
J0017;Ivan Halim;Jakarta;regresi;68.4
J0017;Ivan Halim;Jakarta;routing;86.9
J0017;Ivan Halim;Jakarta;sap;87.0
J0017;Ivan Halim;Jakarta;scm (supply chain management);92.7
J0017;Ivan Halim;Jakarta;scrum;97.4
J0017;Ivan Halim;Jakarta;sql;86.7
J0017;Ivan Halim;Jakarta;statistika/probabilitas;95.2
J0017;Ivan Halim;Jakarta;switching;74.4
J0017;Ivan Halim;Jakarta;tcp/ip;94.1
J0017;Ivan Halim;Jakarta;uml (unified modeling language);74.4
J0017;Ivan Halim;Jakarta;vulnerability assessment;69.8
J0018;Budi Hidayat;Jakarta;algorithm design;64.6
J0018;Budi Hidayat;Jakarta;api;78.4
J0018;Budi Hidayat;Jakarta;basic programming;64.6
J0018;Budi Hidayat;Jakarta;basis data / database;87.5
J0018;Budi Hidayat;Jakarta;cloud computing;68.0
J0018;Budi Hidayat;Jakarta;cobit;90.8
J0018;Budi Hidayat;Jakarta;data mining;97.7
J0018;Budi Hidayat;Jakarta;data warehouse;65.3
J0018;Budi Hidayat;Jakarta;decision tree;60.8
J0018;Budi Hidayat;Jakarta;erd (entity relationship diagram);75.3
J0018;Budi Hidayat;Jakarta;erp (enterprise resource planning);86.5
J0018;Budi Hidayat;Jakarta;etl (extract transform load);55.7
J0018;Budi Hidayat;Jakarta;firewall;58.2
J0018;Budi Hidayat;Jakarta;flowchart;84.8
J0018;Budi Hidayat;Jakarta;git;64.9
J0018;Budi Hidayat;Jakarta;graphql;80.5
J0018;Budi Hidayat;Jakarta;html;67.1
J0018;Budi Hidayat;Jakarta;information systems;99.4
J0018;Budi Hidayat;Jakarta;jaringan komputer;91.2
J0018;Budi Hidayat;Jakarta;klasifikasi (data);92.2
J0018;Budi Hidayat;Jakarta;kpi (key performance indicator);59.4
J0018;Budi Hidayat;Jakarta;kriptografi;60.6
J0018;Budi Hidayat;Jakarta;linux;65.9
J0018;Budi Hidayat;Jakarta;machine learning;64.4
J0018;Budi Hidayat;Jakarta;microsoft excel;70.9
J0018;Budi Hidayat;Jakarta;mysql;60.2
J0018;Budi Hidayat;Jakarta;neural network;75.9
J0018;Budi Hidayat;Jakarta;nosql;85.0
J0018;Budi Hidayat;Jakarta;oop (object oriented programming);57.6
J0018;Budi Hidayat;Jakarta;osi layer;75.2
J0018;Budi Hidayat;Jakarta;otorisasi;96.0
J0018;Budi Hidayat;Jakarta;php;97.4
J0018;Budi Hidayat;Jakarta;prototyping;97.3
J0018;Budi Hidayat;Jakarta;pseudocode;62.0
J0018;Budi Hidayat;Jakarta;python;52.2
J0018;Budi Hidayat;Jakarta;rest api;82.8
J0018;Budi Hidayat;Jakarta;routing;61.1
J0018;Budi Hidayat;Jakarta;sap;78.9
J0018;Budi Hidayat;Jakarta;scm (supply chain management);66.1
J0018;Budi Hidayat;Jakarta;scrum;70.9
J0018;Budi Hidayat;Jakarta;statistika/probabilitas;98.3
J0018;Budi Hidayat;Jakarta;switching;74.2
J0018;Budi Hidayat;Jakarta;tcp/ip;84.3
J0018;Budi Hidayat;Jakarta;uml (unified modeling language);72.8
J0018;Budi Hidayat;Jakarta;vulnerability assessment;69.3
J0019;Xena Saputra;Jakarta;agile;66.1
J0019;Xena Saputra;Jakarta;algorithm design;91.7
J0019;Xena Saputra;Jakarta;api;92.1
J0019;Xena Saputra;Jakarta;basic programming;91.7
J0019;Xena Saputra;Jakarta;basis data / database;86.8
J0019;Xena Saputra;Jakarta;cloud computing;57.5
J0019;Xena Saputra;Jakarta;cobit;87.2
J0019;Xena Saputra;Jakarta;data mining;90.7
J0019;Xena Saputra;Jakarta;data warehouse;63.1
J0019;Xena Saputra;Jakarta;decision tree;97.9
J0019;Xena Saputra;Jakarta;design thinking;61.9
J0019;Xena Saputra;Jakarta;erp (enterprise resource planning);91.2
J0019;Xena Saputra;Jakarta;etl (extract transform load);69.7
J0019;Xena Saputra;Jakarta;flowchart;73.4
J0019;Xena Saputra;Jakarta;graphql;97.5
J0019;Xena Saputra;Jakarta;html;79.5
J0019;Xena Saputra;Jakarta;information systems;99.6
J0019;Xena Saputra;Jakarta;jaringan komputer;50.9
J0019;Xena Saputra;Jakarta;klasifikasi (data);77.2
J0019;Xena Saputra;Jakarta;kpi (key performance indicator);92.4
J0019;Xena Saputra;Jakarta;kriptografi;81.1
J0019;Xena Saputra;Jakarta;linux;76.1
J0019;Xena Saputra;Jakarta;machine learning;89.8
J0019;Xena Saputra;Jakarta;microsoft excel;76.2
J0019;Xena Saputra;Jakarta;mysql;68.8
J0019;Xena Saputra;Jakarta;neural network;53.1
J0019;Xena Saputra;Jakarta;nosql;94.3
J0019;Xena Saputra;Jakarta;oop (object oriented programming);56.6
J0019;Xena Saputra;Jakarta;osi layer;75.6
J0019;Xena Saputra;Jakarta;otorisasi;56.2
J0019;Xena Saputra;Jakarta;php;97.1
J0019;Xena Saputra;Jakarta;prototyping;84.9
J0019;Xena Saputra;Jakarta;pseudocode;63.9
J0019;Xena Saputra;Jakarta;python;82.5
J0019;Xena Saputra;Jakarta;regresi;66.9
J0019;Xena Saputra;Jakarta;rest api;74.1
J0019;Xena Saputra;Jakarta;routing;90.7
J0019;Xena Saputra;Jakarta;sap;84.2
J0019;Xena Saputra;Jakarta;scm (supply chain management);65.6
J0019;Xena Saputra;Jakarta;scrum;60.9
J0019;Xena Saputra;Jakarta;sql;76.9
J0019;Xena Saputra;Jakarta;statistika/probabilitas;95.5
J0019;Xena Saputra;Jakarta;switching;86.2
J0019;Xena Saputra;Jakarta;tcp/ip;70.1
J0019;Xena Saputra;Jakarta;uml (unified modeling language);97.8
J0019;Xena Saputra;Jakarta;vulnerability assessment;93.5
J0020;Kurnia Setiawan;Jakarta;agile;64.5
J0020;Kurnia Setiawan;Jakarta;algorithm design;90.8
J0020;Kurnia Setiawan;Jakarta;api;70.6
J0020;Kurnia Setiawan;Jakarta;basic programming;90.8
J0020;Kurnia Setiawan;Jakarta;basis data / database;90.8
J0020;Kurnia Setiawan;Jakarta;cloud computing;69.0
J0020;Kurnia Setiawan;Jakarta;cobit;82.8
J0020;Kurnia Setiawan;Jakarta;data mining;98.6
J0020;Kurnia Setiawan;Jakarta;data warehouse;94.0
J0020;Kurnia Setiawan;Jakarta;decision tree;71.3
J0020;Kurnia Setiawan;Jakarta;design thinking;62.6
J0020;Kurnia Setiawan;Jakarta;erp (enterprise resource planning);91.8
J0020;Kurnia Setiawan;Jakarta;etl (extract transform load);62.2
J0020;Kurnia Setiawan;Jakarta;firewall;69.9
J0020;Kurnia Setiawan;Jakarta;flowchart;68.1
J0020;Kurnia Setiawan;Jakarta;git;77.7
J0020;Kurnia Setiawan;Jakarta;graphql;59.7
J0020;Kurnia Setiawan;Jakarta;html;70.1
J0020;Kurnia Setiawan;Jakarta;information systems;98.9
J0020;Kurnia Setiawan;Jakarta;jaringan komputer;64.7
J0020;Kurnia Setiawan;Jakarta;klasifikasi (data);83.3
J0020;Kurnia Setiawan;Jakarta;kpi (key performance indicator);90.2
J0020;Kurnia Setiawan;Jakarta;kriptografi;78.1
J0020;Kurnia Setiawan;Jakarta;linux;94.2
J0020;Kurnia Setiawan;Jakarta;machine learning;75.4
J0020;Kurnia Setiawan;Jakarta;microsoft excel;64.8
J0020;Kurnia Setiawan;Jakarta;mysql;87.9
J0020;Kurnia Setiawan;Jakarta;neural network;89.6
J0020;Kurnia Setiawan;Jakarta;nosql;56.8
J0020;Kurnia Setiawan;Jakarta;oop (object oriented programming);93.5
J0020;Kurnia Setiawan;Jakarta;osi layer;64.8
J0020;Kurnia Setiawan;Jakarta;otorisasi;97.6
J0020;Kurnia Setiawan;Jakarta;php;89.3
J0020;Kurnia Setiawan;Jakarta;prototyping;74.3
J0020;Kurnia Setiawan;Jakarta;pseudocode;70.5
J0020;Kurnia Setiawan;Jakarta;python;86.7
J0020;Kurnia Setiawan;Jakarta;regresi;82.3
J0020;Kurnia Setiawan;Jakarta;rest api;86.3
J0020;Kurnia Setiawan;Jakarta;routing;85.5
J0020;Kurnia Setiawan;Jakarta;sap;61.0
J0020;Kurnia Setiawan;Jakarta;scm (supply chain management);59.9
J0020;Kurnia Setiawan;Jakarta;scrum;57.2
J0020;Kurnia Setiawan;Jakarta;sql;85.4
J0020;Kurnia Setiawan;Jakarta;statistika/probabilitas;83.4
J0020;Kurnia Setiawan;Jakarta;switching;99.0
J0020;Kurnia Setiawan;Jakarta;tcp/ip;90.3
J0020;Kurnia Setiawan;Jakarta;uml (unified modeling language);58.4
J0020;Kurnia Setiawan;Jakarta;vulnerability assessment;94.6
J0021;Bella Pratama;Jakarta;agile;74.0
J0021;Bella Pratama;Jakarta;algorithm design;88.9
J0021;Bella Pratama;Jakarta;api;79.0
J0021;Bella Pratama;Jakarta;basic programming;88.9
J0021;Bella Pratama;Jakarta;basis data / database;96.3
J0021;Bella Pratama;Jakarta;cloud computing;94.2
J0021;Bella Pratama;Jakarta;cobit;89.3
J0021;Bella Pratama;Jakarta;data mining;87.2
J0021;Bella Pratama;Jakarta;data warehouse;63.6
J0021;Bella Pratama;Jakarta;decision tree;99.2
J0021;Bella Pratama;Jakarta;erd (entity relationship diagram);92.7
J0021;Bella Pratama;Jakarta;erp (enterprise resource planning);67.6
J0021;Bella Pratama;Jakarta;etl (extract transform load);80.6
J0021;Bella Pratama;Jakarta;flowchart;55.4
J0021;Bella Pratama;Jakarta;git;86.7
J0021;Bella Pratama;Jakarta;graphql;61.1
J0021;Bella Pratama;Jakarta;html;56.0
J0021;Bella Pratama;Jakarta;information systems;98.7
J0021;Bella Pratama;Jakarta;jaringan komputer;70.9
J0021;Bella Pratama;Jakarta;klasifikasi (data);84.8
J0021;Bella Pratama;Jakarta;kpi (key performance indicator);75.3
J0021;Bella Pratama;Jakarta;kriptografi;94.3
J0021;Bella Pratama;Jakarta;linux;76.4
J0021;Bella Pratama;Jakarta;machine learning;78.2
J0021;Bella Pratama;Jakarta;microsoft excel;82.1
J0021;Bella Pratama;Jakarta;neural network;52.0
J0021;Bella Pratama;Jakarta;nosql;75.7
J0021;Bella Pratama;Jakarta;oop (object oriented programming);96.4
J0021;Bella Pratama;Jakarta;osi layer;60.4
J0021;Bella Pratama;Jakarta;otorisasi;86.6
J0021;Bella Pratama;Jakarta;php;85.7
J0021;Bella Pratama;Jakarta;prototyping;98.4
J0021;Bella Pratama;Jakarta;pseudocode;66.6
J0021;Bella Pratama;Jakarta;python;93.3
J0021;Bella Pratama;Jakarta;rest api;90.9
J0021;Bella Pratama;Jakarta;routing;84.9
J0021;Bella Pratama;Jakarta;sap;83.2
J0021;Bella Pratama;Jakarta;scm (supply chain management);71.6
J0021;Bella Pratama;Jakarta;scrum;69.3
J0021;Bella Pratama;Jakarta;sql;99.2
J0021;Bella Pratama;Jakarta;statistika/probabilitas;93.0
J0021;Bella Pratama;Jakarta;switching;74.2
J0021;Bella Pratama;Jakarta;tcp/ip;92.8
J0021;Bella Pratama;Jakarta;uml (unified modeling language);95.3
J0021;Bella Pratama;Jakarta;vulnerability assessment;71.5
J0022;Eka Setiawan;Jakarta;agile;92.0
J0022;Eka Setiawan;Jakarta;algorithm design;88.5
J0022;Eka Setiawan;Jakarta;api;62.2
J0022;Eka Setiawan;Jakarta;basic programming;88.5
J0022;Eka Setiawan;Jakarta;basis data / database;99.5
J0022;Eka Setiawan;Jakarta;cloud computing;82.6
J0022;Eka Setiawan;Jakarta;cobit;89.0
J0022;Eka Setiawan;Jakarta;data mining;88.6
J0022;Eka Setiawan;Jakarta;data warehouse;97.3
J0022;Eka Setiawan;Jakarta;design thinking;75.3
J0022;Eka Setiawan;Jakarta;erd (entity relationship diagram);62.8
J0022;Eka Setiawan;Jakarta;erp (enterprise resource planning);96.8
J0022;Eka Setiawan;Jakarta;etl (extract transform load);64.7
J0022;Eka Setiawan;Jakarta;firewall;98.6
